ITERATION,STRATEGY_1_COST,STRATEGY_1_EFF,STRATEGY_2_COST,STRATEGY_2_EFF,STRATEGY_4_COST,STRATEGY_4_EFF,u_disutility_delta,t_max_fail,p_allo_success_de,u_disutility_off,p_hyper_D,p_die_hyper_D,p_allo_ae,p_flare,p_flare_uncon,p_flare_uncon_off,p_stop_low,p_stop_med,p_stop_hi,p_sto_ae_allo,u_flare,u_flare_ae,u_hyper
8048,5073.518544,16.51502629,9729.420669,16.51774539,3815.1941,16.50220677,0.047856116,8.378527931,0.836361387,0.042386658,0.003678208,0.280826486,0.214819619,0.224222809,0.341617081,0.428629281,0.121399859,0.15345008,0.212970396,0.023268614,0.003983824,0.000208181,0.354222725
8049,4835.702865,8.857495696,7687.791184,8.85334903,3319.1797,8.843197681,0.046253978,7.146980547,0.880263522,0.04368884,0.004805604,0.160146923,0.25328782,0.220637155,0.327592876,0.451937388,0.145884816,0.285051961,0.262992174,0.034243221,0.019267839,0.016067014,0.350733605
8050,56812.93589,14.86643149,59833.65532,14.88823063,55634.934,14.83083891,0.045966273,5.76850206,0.75047604,0.046008853,0.002645981,0.263142388,0.200059291,0.197350613,0.390854604,0.475113615,0.092042148,0.153414071,0.399440585,0.03112858,0.035261243,0.006293012,0.34842882
8051,5794.227603,8.077566247,8819.545193,8.093215553,4027.199014,8.030615098,0.040689886,8.125216705,0.632545999,0.040098113,0.004722254,0.292452175,0.205943136,0.251230604,0.345995881,0.452023764,0.061923058,0.291776814,0.343437226,0.025499155,0.007997161,0.120762654,0.358304925
8052,8218.894684,13.88940331,10768.18181,13.90161251,6426.078745,13.86565504,0.047653431,6.98680657,0.761089542,0.031492246,0.003544014,0.248624562,0.239715873,0.245784786,0.366116675,0.441756852,0.08968364,0.296816803,0.38358866,0.030432211,0.029872103,0.000145075,0.343455634
8053,8699.175462,10.45347912,13233.58683,10.45738061,7493.932184,10.43762659,0.045411515,6.363232701,0.83332242,0.04822915,0.001764358,0.239077747,0.220312077,0.226715689,0.351140157,0.494804861,0.113414081,0.100478202,0.19318249,0.0074929,0.023102363,1.64E-07,0.353762393
8054,4057.103403,7.459110335,7768.940575,7.477461391,2493.801191,7.42991199,0.047747134,6.826828212,0.732131583,0.041553396,0.006964968,0.334739858,0.227571195,0.240967455,0.374816176,0.412908082,0.1195236,0.214742847,0.348812207,0.029726562,0.002661409,0.007762042,0.343391409
8055,21836.38656,11.98694254,25394.12906,11.99687054,20160.75659,11.93667183,0.045686726,9.351981775,0.778029839,0.046049925,0.005042618,0.301406777,0.286755829,0.2112112,0.328729824,0.443771086,0.085881596,0.296426301,0.309467098,0.043714665,0.010837933,0.002973858,0.351296883
8056,55369.88521,12.09054789,58653.6433,12.10845654,54672.35151,12.05650158,0.062605691,6.856832657,0.725926421,0.031932038,0.002139336,0.334177284,0.196553207,0.233123261,0.377099751,0.431659448,0.093377581,0.214107611,0.275155741,0.031728341,0.014735002,0.01628047,0.346541009
8057,5022.458445,5.25952582,7898.15004,5.263562768,3585.763121,5.244920737,0.050150403,9.750774612,0.828644398,0.039853836,0.003938009,0.355411862,0.257023603,0.21764612,0.349443478,0.461105008,0.116887108,0.130268454,0.202948817,0.04809365,0.007746766,0.013539152,0.351827555
8058,12997.59737,12.74732437,16210.29707,12.7559375,11613.93164,12.72420778,0.033690529,7.010704868,0.769530485,0.035427446,0.0042978,0.268273305,0.229050877,0.23537662,0.356296205,0.416398265,0.053242061,0.14650894,0.43776996,0.029552665,0.018060236,0.000591926,0.361710716
8059,6911.9825,13.35388861,8622.124024,13.36550136,3130.762303,13.3151739,0.042093385,6.811320384,0.664813765,0.020674188,0.002905872,0.399930602,0.238742099,0.234638714,0.369187594,0.445435241,0.051197086,0.115604188,0.229062133,0.025472937,0.012150673,0.004649312,0.346628443
8060,6781.963204,15.55549833,8619.977918,15.56509863,4144.422988,15.52625149,0.044525944,9.48955918,0.743171914,0.0336383,0.004348201,0.293165449,0.234828852,0.239689795,0.362288596,0.443865467,0.077119819,0.188602389,0.332950801,0.015526249,0.002194807,0.001157023,0.358522434
8061,27411.83074,17.63760538,31363.72834,17.64572553,25880.29047,17.61756901,0.04004485,5.929192467,0.832271023,0.031025957,0.003240391,0.188127166,0.24419835,0.250664126,0.34995099,0.457943812,0.143344095,0.168915886,0.277091479,0.036190902,0.000171916,0.027422556,0.342289491
8062,3588.280229,6.306200992,7614.979628,6.315984624,2497.592192,6.284696863,0.042355426,10.13173576,0.832601932,0.05099699,0.004205857,0.267478574,0.230526926,0.248665971,0.342513002,0.463888876,0.095791249,0.202381827,0.425689493,0.0384401,0.009728465,0.003795761,0.346169473
8063,4772.275117,12.2026126,8697.801154,12.21212527,2913.577411,12.16794402,0.044952904,7.297833081,0.778784973,0.029030755,0.001888678,0.248760153,0.253665135,0.20894851,0.388906707,0.470215534,0.059483987,0.255834687,0.202063745,0.051149263,0.026960273,0.005923576,0.353013971
8064,12607.25066,11.59857494,15909.02604,11.60816395,10811.72883,11.56104459,0.063344158,7.70701212,0.827331695,0.035184055,0.002692947,0.256440481,0.302921898,0.230672092,0.338604809,0.440886093,0.13541971,0.252445217,0.432831911,0.023173272,0.017746574,0.000487989,0.350757253
8065,6698.832621,6.155277708,10383.67127,6.148488813,5823.639804,6.145491472,0.066387793,8.012181734,0.867311648,0.04798903,0.004216964,0.296833843,0.206870025,0.21622721,0.366303973,0.437765131,0.13963347,0.192995778,0.3949286,0.034551117,0.01021989,1.72E-05,0.350264326
8066,5253.883453,7.783125339,8024.533395,7.783047827,3490.177893,7.763822381,0.044778154,5.163918098,0.833819798,0.040627516,0.004246214,0.29591754,0.214235663,0.206225299,0.307011408,0.443463163,0.080078544,0.116772679,0.347931376,0.031030473,0.004637059,0.085019815,0.343590225
8067,30222.99172,16.8142558,33995.18334,16.82665054,27914.9835,16.78923102,0.058409918,8.044431978,0.814430086,0.046018172,0.004080778,0.284447542,0.191067777,0.216017798,0.348186048,0.453052292,0.140117241,0.135195892,0.155733341,0.035385276,0.004584772,0.004815663,0.342884918
8068,13825.32615,17.48647889,17594.64999,17.49909033,12834.99685,17.46624123,0.038316381,7.368881262,0.824921116,0.032493906,0.00535796,0.247308978,0.229519828,0.20510147,0.363002538,0.440812079,0.130353534,0.270559616,0.310787105,0.03107133,0.007308727,0.002910726,0.352530409
8069,6047.028556,10.62146022,9285.001468,10.62588833,4399.471078,10.57924944,0.047437451,7.158237455,0.807717508,0.049774434,0.002068491,0.217334297,0.259787905,0.255275158,0.386682238,0.490857627,0.093178273,0.235346889,0.352963993,0.026391326,0.006184023,0.015703764,0.353567896
8070,3360.153248,13.7577853,6334.232719,13.76212522,1794.179382,13.73087495,0.046910643,9.841987603,0.805769237,0.054018951,0.003538173,0.307547404,0.178670181,0.243675754,0.354826879,0.458270943,0.114870189,0.162908782,0.327563512,0.029135152,0.007087058,0.012198353,0.352932373
8071,10079.89092,11.86889385,12858.19701,11.87481566,7958.951839,11.82105445,0.047846585,6.596125961,0.747002934,0.033425172,0.002508351,0.331494319,0.21589451,0.223182669,0.328699146,0.457568733,0.054519422,0.114932199,0.153725622,0.030216836,0.006419195,0.002846934,0.342157782
8072,9685.94324,8.179042348,12919.02207,8.184518618,7693.053084,8.13959385,0.054731139,6.952108831,0.823314201,0.052537531,0.004403113,0.245639959,0.230577344,0.221382156,0.372265946,0.456857507,0.085424332,0.130600656,0.151145656,0.051658102,0.005613212,6.30E-06,0.351502435
8073,5418.010036,14.7570116,9435.133088,14.76884202,3632.208697,14.72689421,0.051934353,8.426703768,0.845909655,0.039490619,0.004112608,0.28167312,0.252599089,0.290935224,0.375893837,0.453486485,0.081100189,0.149007297,0.243401666,0.01539158,0.005723094,0.063215894,0.34325479
8074,3797.145709,9.179937854,7963.784177,9.186853255,2072.298214,9.140955387,0.054792626,8.826958594,0.780969858,0.031973752,0.00179725,0.254080551,0.223629348,0.231770218,0.359157412,0.441752221,0.05049216,0.158378669,0.270700181,0.060463826,0.031030359,0.010453138,0.346096266
8075,5507.4954,10.71939085,10706.18416,10.73892506,2893.494522,10.65446008,0.039783684,5.725944544,0.754148879,0.033258972,0.005097569,0.246719213,0.237481117,0.222979703,0.38086871,0.445631485,0.096678152,0.259213591,0.359383259,0.02678141,0.003430093,0.005406203,0.348831261
8076,14299.43005,17.19994968,17199.55521,17.21193049,12119.73362,17.18895872,0.054846419,9.924234181,0.745823486,0.028532876,0.003695602,0.249055442,0.202807165,0.208614283,0.346534313,0.457926076,0.100158052,0.151034537,0.204689151,0.020015134,0.017212963,0.016029395,0.351015734
8077,15948.07814,10.450227,20129.91389,10.46596307,14693.77361,10.3966284,0.043083777,8.646047881,0.807139452,0.051052391,0.004373374,0.393579856,0.218894412,0.244171874,0.386521235,0.422747124,0.104235854,0.272835684,0.438697338,0.033896006,0.004109504,3.60E-06,0.348870204
8078,35339.47494,13.87895996,38548.83359,13.88681727,33852.34063,13.84051508,0.040024871,5.408499336,0.746888091,0.044482403,0.003801212,0.217052933,0.23124787,0.214503122,0.353427974,0.439556633,0.056671197,0.267701753,0.270954757,0.019636602,0.001191534,0.037620705,0.355897918
8079,7526.629197,16.66734649,11096.51972,16.6791585,6015.724019,16.6351359,0.051586645,8.433147794,0.782569322,0.054096108,0.003383648,0.280424054,0.228905448,0.23411687,0.384211486,0.459958935,0.111622247,0.234680254,0.263680657,0.03420867,0.016024402,0.24774725,0.352711812
8080,4818.745958,15.49158883,8519.839175,15.49665984,3108.928574,15.48246895,0.056743683,7.655002776,0.85357574,0.03429151,0.003203105,0.262733948,0.183386541,0.234328533,0.392742595,0.445945582,0.094988682,0.131601998,0.15554875,0.01294503,0.008422048,0.000168293,0.35701776
8081,4465.04202,10.72819874,8919.455838,10.73051607,3041.159623,10.69115224,0.037203261,8.054891672,0.826263678,0.035369972,0.002831011,0.272629819,0.206284128,0.212088937,0.366149554,0.418603554,0.064111835,0.288917374,0.264454967,0.045172704,0.004924399,0.013927096,0.345339668
8082,14624.53865,15.1963985,16862.11654,15.20637983,12327.01928,15.16450783,0.045530324,5.418238094,0.784255268,0.021950367,0.005492681,0.313015306,0.273702011,0.237615286,0.356145138,0.46583563,0.103206786,0.226706621,0.414823833,0.025949115,0.005279736,0.023207516,0.350543579
8083,28904.98332,10.96609164,31174.13734,10.98451599,27546.02085,10.93176635,0.047209206,10.23007575,0.667110414,0.040460547,0.0059562,0.235198935,0.214862187,0.236749976,0.353693091,0.455373131,0.144332842,0.258585613,0.352697892,0.037998945,0.011084798,8.86E-05,0.351405232
8084,34719.81994,15.60971171,38244.65721,15.626463,32262.65313,15.58006109,0.055116702,6.93320274,0.746123943,0.029728981,0.002580953,0.254472044,0.242190174,0.211447133,0.373278242,0.430436985,0.148760746,0.221159262,0.156988644,0.044096574,0.002696897,0.054282237,0.343277808
8085,20332.1079,14.612088,23985.08544,14.6236124,18842.09302,14.59319257,0.057250969,9.399794094,0.744245993,0.029528564,0.00289642,0.193428262,0.222917032,0.215913062,0.369793284,0.461928617,0.133580536,0.236998077,0.394367413,0.050094186,0.009415838,0.012850222,0.344165474
8086,7543.413619,10.64985689,10270.82432,10.66287245,5641.33842,10.62835374,0.05257858,8.895972676,0.744105559,0.040648189,0.004666178,0.217438963,0.24414509,0.249378439,0.331495612,0.466987057,0.144114355,0.141943775,0.439861876,0.049822008,0.019077943,0.000448245,0.348900845
8087,22513.03835,15.2447705,25607.66063,15.25911559,20463.46898,15.22936008,0.047835282,10.7048412,0.732644525,0.045921008,0.00505443,0.239548392,0.209872159,0.242032295,0.350620451,0.438689278,0.096149862,0.123723575,0.183030692,0.031670057,0.000266933,0.002292789,0.347263234
8088,5357.212231,11.57041804,8268.029454,11.5832381,3272.236513,11.54642123,0.036269193,9.283365379,0.769729413,0.047167365,0.00236291,0.297830686,0.23809742,0.234182937,0.356941049,0.448984088,0.120437519,0.274495125,0.220709764,0.034169411,0.004243603,1.76E-05,0.348608595
8089,8001.158557,7.758028691,10076.79271,7.764013996,5898.483394,7.741658355,0.04798468,8.949818241,0.760716947,0.037315701,0.004526687,0.217793351,0.213175185,0.235767376,0.362915696,0.437966532,0.132212157,0.256242727,0.212193942,0.036728414,0.031376353,0.005825599,0.355235461
8090,25985.03332,14.41756944,29091.22052,14.4227998,23623.20253,14.38165926,0.060393518,9.054430413,0.829217824,0.028880611,0.00310085,0.254306727,0.235756561,0.246049836,0.374025334,0.438617331,0.06529702,0.137990535,0.436174441,0.026740604,0.004069476,0.000627237,0.360517766
8091,36251.96597,14.61649522,39706.40222,14.62355378,34808.41473,14.58268675,0.052290106,8.427408268,0.859715673,0.055355925,0.004477449,0.327294692,0.219372534,0.252102029,0.354166547,0.465105617,0.064933064,0.252897625,0.252773474,0.029599389,0.003175661,2.85E-10,0.358639963
8092,12621.15229,15.3769041,16741.62897,15.39129893,11061.64166,15.33140323,0.051207187,7.18979638,0.796352374,0.04655222,0.005917528,0.301553758,0.153856351,0.239242398,0.350062462,0.443930207,0.076419529,0.129709215,0.378143374,0.04811344,0.001666198,0.000231,0.35017186
8093,3407.511278,11.90212027,6225.483049,11.91041264,1143.05657,11.86301058,0.060768514,9.007818646,0.743853226,0.034105048,0.005251345,0.314958661,0.218160289,0.209353732,0.364093246,0.429018679,0.082392955,0.125055433,0.298106996,0.019879876,0.007203932,0.003529066,0.349175764
8094,5140.852289,11.95895836,8616.964404,11.96348715,3534.386749,11.93789001,0.042493934,8.538200486,0.788140635,0.047133245,0.002091349,0.185697214,0.222414897,0.244308051,0.349213293,0.443815695,0.081690276,0.140187107,0.445679496,0.035624599,0.006125777,0.000656132,0.350566126
8095,2999.418646,7.46898354,6586.633815,7.486637614,1721.690111,7.427773815,0.053457704,5.251462013,0.742640378,0.029883967,0.00602169,0.301438354,0.214423286,0.244929867,0.374525785,0.465064164,0.115435744,0.212900983,0.419752606,0.033072791,0.016310333,0.002801354,0.349741275
8096,20371.83061,11.77455207,23626.95391,11.77313118,18331.62956,11.73930672,0.050475592,5.800975295,0.776591927,0.036385286,0.001586944,0.303296182,0.186163562,0.273838988,0.375710203,0.439482279,0.100235776,0.135523159,0.231238567,0.032458785,0.023448295,0.000142896,0.349094873
8097,13981.97977,13.81300094,17981.9841,13.81126866,12993.70082,13.79421268,0.057828872,8.358782154,0.819105262,0.040490154,0.002671296,0.264167543,0.219987655,0.217018146,0.346433075,0.445251042,0.082797895,0.171548014,0.334400247,0.028509954,0.002389253,0.030088042,0.350013656
8098,43000.9846,16.79264367,45965.9341,16.80731433,40832.01492,16.7579656,0.055122666,8.880068926,0.783502879,0.040809106,0.00506461,0.223884836,0.262042759,0.252830987,0.371107638,0.469006015,0.133111956,0.153526239,0.409560037,0.037526227,0.004829307,0.087047332,0.344439042
8099,23322.23778,13.10199138,25444.49002,13.10610982,20777.22827,13.07734359,0.058598003,7.72578728,0.802054264,0.057708638,0.001771489,0.209661547,0.235610677,0.216010519,0.346622875,0.457293917,0.05861219,0.137752823,0.337499906,0.029034997,0.002904534,0.051672418,0.352731177
8100,5382.146354,12.88547374,8040.388825,12.88782869,3336.452901,12.86506638,0.053962969,5.820918861,0.848894545,0.035919842,0.002873249,0.305599384,0.229575927,0.233457594,0.371671195,0.461487381,0.123135419,0.173186019,0.18128452,0.031033346,0.004759214,0.109504567,0.347128886
8101,5008.327596,5.846955295,7206.736781,5.849113453,2953.004118,5.834968001,0.048882725,10.98683302,0.824813638,0.03165277,0.002089118,0.238857728,0.190769091,0.217861132,0.352072866,0.462435522,0.055645549,0.131048337,0.163367477,0.037350279,0.012493121,4.34E-05,0.346007466
8102,6226.944432,12.61616834,8756.98621,12.61874932,4497.582097,12.59081318,0.045527478,6.994061223,0.842281288,0.032699394,0.004914153,0.24329798,0.259619253,0.230896359,0.334773539,0.442972565,0.091891019,0.238220003,0.192423052,0.016812038,0.010554762,0.000108564,0.346862459
8103,10624.76077,8.298630296,14704.42834,8.312510743,7413.914967,8.249732313,0.052204806,7.9652183,0.801793854,0.040937595,0.00685248,0.291738267,0.241922504,0.229002241,0.35006279,0.455936561,0.075090288,0.278574989,0.186895309,0.039614627,0.004863934,4.43E-07,0.353378237
8104,10190.2836,14.65471201,11520.90471,14.65981861,7840.307306,14.61915842,0.062311286,7.54192083,0.761303349,0.049928015,0.003819967,0.292418176,0.212856484,0.237191695,0.365235701,0.444209647,0.059928808,0.204073904,0.307815949,0.024950493,0.020127411,5.69E-05,0.34380618
8105,19137.52969,8.79030737,22969.467,8.802216191,18387.96146,8.74958903,0.056281596,10.11067158,0.793575034,0.039733944,0.002704521,0.253163745,0.30129642,0.236985433,0.363135345,0.455278487,0.088249717,0.295698667,0.437853764,0.038396854,0.008081979,0.001957497,0.358463233
8106,6724.895707,15.19045041,10082.96714,15.19502599,5121.464124,15.16167154,0.05351989,6.916718403,0.831337676,0.032480415,0.002807797,0.220844061,0.229491949,0.225023727,0.354152649,0.455015464,0.058064085,0.257034384,0.383859638,0.028741665,0.017034915,0.046049866,0.353385371
8107,3866.462079,12.27361959,7946.24836,12.27389045,2543.343183,12.2380285,0.050185958,6.675569637,0.828481002,0.035117995,0.003706378,0.267642785,0.223696783,0.213562603,0.348284298,0.451013237,0.055104961,0.194700637,0.436988766,0.023550939,0.011736196,0.036888837,0.346984841
8108,13537.08557,10.4711401,15402.08768,10.48471685,11006.05529,10.44627187,0.048019215,7.983716437,0.68985047,0.040183217,0.004505437,0.226808243,0.260492615,0.235221858,0.386238959,0.467010785,0.058890384,0.197391989,0.257155654,0.021483674,0.001363343,0.061155973,0.353760444
8109,9038.130384,16.81841296,11336.95878,16.8282706,5955.418991,16.76856244,0.044481816,10.63267306,0.676492599,0.050788077,0.001417464,0.287132609,0.239045908,0.233930426,0.346437609,0.44911755,0.128526952,0.157668655,0.280274767,0.041661384,0.006293014,0.004532603,0.345017603
8110,11476.07694,16.72883633,14837.18547,16.73857374,9426.04597,16.68886021,0.043561013,10.11998006,0.780641772,0.04322515,0.003154166,0.325938615,0.24035771,0.219147206,0.36959695,0.407715697,0.054514075,0.179339281,0.359655602,0.014716185,0.011795695,0.06291503,0.352457491
8111,9942.876307,6.94328427,12900.14656,6.948964571,8179.822896,6.916280142,0.039431379,9.518075348,0.724919777,0.042398228,0.002342207,0.203637767,0.217636909,0.223617419,0.373011531,0.467230992,0.067056104,0.11472895,0.343247753,0.041303006,0.025595626,0.183813963,0.341359623
8112,5807.185709,15.17945508,9243.322875,15.17743444,4618.839636,15.18316993,0.049460877,9.392732042,0.839499304,0.037422337,0.003187762,0.252418044,0.21641847,0.222389727,0.366332929,0.456353848,0.128751167,0.104048063,0.202797976,0.039408843,0.014915803,0.000626823,0.350780387
8113,5541.972316,10.45001714,8137.758502,10.45892729,3395.070447,10.41757437,0.046711924,6.173245401,0.792173154,0.043952493,0.005836743,0.251871231,0.235146146,0.242158167,0.345328328,0.476953696,0.130841346,0.221297081,0.1943659,0.026438469,0.007529286,0.001482524,0.347762686
8114,8320.924902,11.9770904,11709.19244,11.9750527,6907.999978,11.96935612,0.043625365,9.25506469,0.847539015,0.046294417,0.00332026,0.253849997,0.252084825,0.232147892,0.367024413,0.437969223,0.142432184,0.164732998,0.338491848,0.021429478,0.004515322,0.011504029,0.351324261
8115,3785.625129,8.113045211,5958.47428,8.122935896,1437.196251,8.100586859,0.049810616,10.42634424,0.758791693,0.029609464,0.005118327,0.263756016,0.202667092,0.23989124,0.35781559,0.430398966,0.143531397,0.100505564,0.234650477,0.047656747,0.000986872,0.000643775,0.348840292
8116,10248.24547,9.929580076,13827.88472,9.937728585,8908.772998,9.893239674,0.079422872,9.614389633,0.824729634,0.051412198,0.002837419,0.303846224,0.207774478,0.216060649,0.354253698,0.447113877,0.063981324,0.234329619,0.409243849,0.028210791,9.76E-05,0.006622374,0.354520383
8117,9171.182604,17.11488578,12964.78494,17.12352626,8125.832451,17.09577534,0.028682012,5.690240836,0.825473438,0.040130828,0.007256423,0.258284156,0.240967072,0.237728682,0.38734164,0.454562733,0.101239194,0.153248784,0.243974136,0.044832833,0.002028944,0.006746826,0.350958242
8118,12893.68617,10.66435926,15462.42364,10.66464024,11213.48362,10.65029913,0.065776771,10.20040085,0.805756513,0.027265155,0.004495316,0.226777374,0.216886214,0.236176944,0.356023974,0.458312409,0.08103402,0.2681164,0.30156101,0.033512495,0.019856257,0.032266251,0.345142404
8119,4025.166162,8.047103486,7414.954215,8.050796901,2143.625327,8.030390582,0.054759373,9.842496542,0.813584317,0.034393698,0.004146684,0.227120701,0.255794995,0.201069251,0.365602081,0.411133873,0.059489572,0.24219003,0.339013403,0.067541968,0.022218783,0.00107196,0.345258703
8120,12184.25707,16.09803077,14844.88855,16.11015369,9947.214903,16.0778707,0.045809685,7.305757877,0.724031044,0.023579878,0.00234179,0.276254367,0.21795731,0.255107253,0.370780848,0.488429364,0.142676704,0.293048773,0.221970137,0.021333498,0.006193195,0.004059367,0.347291465
8121,34313.96364,16.21817026,38627.84914,16.23519646,33068.89495,16.16054287,0.040322276,8.889989456,0.71444724,0.047419177,0.002532467,0.226643483,0.196781025,0.225131207,0.342387875,0.472403006,0.066549412,0.264603286,0.386162521,0.038589841,0.009081331,8.17E-07,0.356116465
8122,10802.39516,9.085836134,13863.28537,9.108994376,8906.928876,9.059019786,0.054279031,9.762334429,0.773935367,0.037239864,0.007485442,0.23441136,0.254493735,0.241224997,0.3611972,0.445151915,0.145204698,0.241757192,0.238080649,0.026605284,0.025937316,0.000802589,0.353489378
8123,8607.075147,12.02379975,13120.73128,12.06462441,6957.476004,11.97336093,0.055119853,5.679450695,0.697216883,0.046016857,0.002749321,0.301366718,0.232288832,0.230985369,0.359114376,0.465472246,0.148705482,0.280226034,0.323634204,0.031740752,0.009309864,1.10E-05,0.356427502
8124,10000.97105,7.487815845,13411.27439,7.508610196,8124.879764,7.462853003,0.050362979,6.321780349,0.738026053,0.036728115,0.002095435,0.273529107,0.258282658,0.236681027,0.317529231,0.449450167,0.116671014,0.11811609,0.229196095,0.029628729,0.014357077,2.59E-11,0.348369745
8125,12511.26858,7.185502112,15626.60102,7.188159444,10888.70139,7.15929569,0.051388466,9.931560628,0.825854076,0.036889558,0.002738296,0.263237554,0.220951864,0.216313943,0.382192189,0.420751875,0.087012308,0.140541831,0.399003792,0.018287894,0.030829546,5.94E-05,0.345538407
8126,4844.470397,10.56645791,9002.277906,10.58966316,3251.827818,10.5391207,0.040230006,7.577413746,0.72239701,0.042125862,0.005152014,0.270674228,0.233578117,0.21630108,0.367858605,0.42456255,0.12378884,0.161255286,0.356066554,0.024700224,0.000208274,0.001583912,0.349474455
8127,2761.763414,11.77335363,6252.132294,11.78159816,741.3147172,11.71491701,0.049874752,5.734851936,0.820132119,0.05322158,0.003741008,0.256360085,0.242961447,0.214402974,0.325736696,0.472959878,0.054115045,0.161910265,0.43512836,0.03195186,0.009673621,0.168576493,0.351078802
8128,3591.601705,6.084604995,5520.718576,6.093110622,1425.922551,6.06580343,0.049819936,8.651762449,0.74264476,0.032812427,0.004702025,0.285394678,0.184969151,0.21670611,0.365478903,0.446189041,0.110315507,0.145475257,0.204018445,0.043684694,0.005331159,0.035854191,0.349905291
8129,4807.016202,16.70403771,7702.777726,16.72426232,2335.154894,16.64072322,0.061841805,7.717917796,0.666251443,0.03693822,0.005287383,0.287197408,0.21988729,0.262680143,0.377142464,0.478212407,0.106216265,0.224142306,0.209896069,0.035699585,0.010565552,0.041585037,0.344097805
8130,11395.97753,14.13895647,14959.55065,14.1470751,9693.103488,14.09470177,0.052291846,7.037953868,0.822401315,0.028076096,0.003823389,0.267313937,0.195968102,0.232035776,0.357290978,0.445927156,0.071129117,0.283049438,0.397081557,0.034601679,0.021322149,3.49E-06,0.354892722
8131,3603.496032,7.788123322,6317.794349,7.801818931,717.7966064,7.738172708,0.053509778,5.950220237,0.711162659,0.033506367,0.002374375,0.306978817,0.20055352,0.230097994,0.354926178,0.4825883,0.094556725,0.231584882,0.293796,0.024794714,0.008794589,0.004763425,0.354220255
8132,6359.014425,14.58554604,9948.161422,14.59419581,4533.505855,14.54382004,0.047572587,9.512725577,0.792017773,0.053173844,0.0017881,0.294762256,0.20882615,0.213573554,0.343499264,0.436136681,0.11352419,0.249599085,0.212866658,0.021549166,0.000288476,0.000849817,0.35190544
8133,13322.60779,15.182915,15667.21938,15.19486269,11154.72502,15.1551697,0.034996438,8.927844019,0.737181697,0.042204541,0.003859442,0.303554169,0.233702975,0.208913271,0.41532061,0.454784064,0.140410088,0.132764498,0.436273892,0.022928687,0.001469068,0.001626591,0.345051648
8134,6814.369553,11.71363059,10675.94362,11.73292731,4896.69999,11.66876256,0.062991925,7.633740287,0.780596758,0.04416448,0.004259996,0.222158048,0.25749721,0.207037276,0.36664342,0.458169685,0.14369735,0.175569803,0.390008369,0.032714827,0.016746621,0.024172796,0.349812143
8135,8840.245694,10.50094095,13365.34822,10.51940352,7716.592467,10.47710879,0.050127591,8.00153847,0.765946909,0.03630729,0.003121409,0.248329949,0.238653916,0.269207696,0.364638752,0.487145831,0.138194469,0.162701888,0.411802609,0.018503387,0.016272141,0.00620421,0.349016664
8136,7819.390284,9.459601197,10853.48318,9.467229739,5901.923508,9.4183315,0.046715132,9.339444549,0.7523858,0.039484575,0.002536934,0.199560782,0.264904084,0.232037047,0.353295939,0.442409439,0.126057628,0.22624033,0.348801825,0.034854372,0.006193574,0.000288952,0.350948269
8137,6058.360578,5.813180164,8277.057268,5.816200687,4205.810643,5.804809072,0.052546276,8.408233344,0.782329314,0.030165991,0.004397557,0.182333736,0.222736487,0.224745467,0.357475352,0.468495815,0.098481129,0.172208916,0.237654163,0.020415937,0.00197936,2.44E-06,0.342691996
8138,6359.123572,16.43928304,11460.72051,16.44116577,4969.716428,16.39849927,0.054780983,6.358534481,0.8729632,0.033169392,0.002758055,0.202785053,0.242831321,0.264331456,0.382610194,0.453092689,0.084371966,0.164470491,0.313871077,0.044340909,0.002335944,1.39E-08,0.34314238
8139,9838.866026,12.75716522,13864.18051,12.76503258,8311.496103,12.74986005,0.051330524,7.669093927,0.792168855,0.032427578,0.001877317,0.207368496,0.242843931,0.228579516,0.372345688,0.454012697,0.13696787,0.123700754,0.189200833,0.037664505,0.021414858,6.45E-05,0.34554431
8140,6268.03493,17.12136992,10608.99778,17.13412977,4826.303837,17.08884049,0.05629711,6.164287998,0.841549518,0.024942942,0.002597219,0.341041994,0.235103562,0.241885315,0.342465051,0.447293689,0.120091545,0.193759777,0.382645924,0.016148943,0.010346846,0.005503675,0.349651094
8141,4066.408161,9.132174613,7420.167606,9.136832862,2018.897089,9.076100306,0.05520214,7.673645757,0.819789635,0.059505782,0.005242326,0.253561043,0.226418332,0.230164269,0.391579446,0.461392791,0.05636777,0.216481058,0.375615528,0.027822414,0.029092627,0.153643519,0.346611884
8142,5381.061325,9.797539507,8294.35034,9.802512125,3702.114647,9.77393726,0.033095138,10.75067626,0.767424372,0.046145116,0.001817861,0.270499797,0.223540665,0.251826764,0.330024945,0.426671529,0.126825637,0.274982379,0.221079048,0.03049295,0.001403579,0.002799061,0.347213742
8143,10405.57702,5.291642424,13381.36905,5.298967345,9510.329502,5.275094354,0.041710342,7.669374929,0.815466176,0.037685088,0.006714788,0.245743428,0.207452962,0.209497602,0.35943072,0.462424123,0.13696438,0.29797054,0.41238268,0.023138442,0.009629533,0.001617644,0.352528943
8144,12576.87049,14.08704816,16313.93656,14.1009902,10568.17381,14.03504336,0.04594935,7.784566817,0.808851506,0.049719553,0.006469868,0.227798507,0.236455892,0.25205951,0.364640552,0.474841774,0.083128138,0.241531525,0.151106013,0.040597965,0.00761104,0.029695107,0.347747211
